id,cited,target
17630,"5506,6603,21584,1519,18614,10086,15087,2445,10789,7884,6481,13691,1649",3501
11813,8679,18952
1276,"1239,16566,973",22127
5112,"8963,4127",7439
6842,"16942,20774,3670,13015,17507,5972,16898,10444,15737,15519,5573,7555",21648
15121,8608,22764
23116,4987,135
21833,"11007,11179,4665,6637,8171",6957
1975,"2450,9485,10008",11486
545,2924,20704
15876,14468,2742
9964,"19928,20314,9022,14382",2993
9869,"6929,22538,13447,22046,17332,8285,8096,22311,2644,5055,9727,21412,18332,13358,12793,16018,2898,15522,17019,14077",4302
18735,"20298,20777,21100,5230,14497",21857
1415,80,50
15554,"3670,5230,13459",16898
4256,"20902,17266,14468",20134
17223,"14708,17874,6564,22715,20860,18961",9585
5933,"15612,19242,19233,20050,20378",23083
20454,19426,13866
18614,"2445,13691,19835,1649,3451,15423",8227
15777,"12361,14899,11007,21454,20198,3099,18772,5230,17342,4760",21276
7866,"12890,20481,12010,20999,9828,735,13750,13614,884,15176,16761,19805,19609,5343,244,11083,4602,7346,5515,12958,6003",17768
2736,5307,13740
8458,"22088,5720",12968
20227,"22675,6461,18809,5972,9303,16168,20787,15519,14670,22884,18294,3317,11700,21648,15076",574
1752,"3473,12846,8801,13853",205
12821,"8267,22213,2505,5450,4595,15970",1249
9415,"9954,7650,17391",192
14203,3652,16482
11463,"19636,2623,12857,1301,20314,16398",14382
3291,"6239,822,19651",598
20032,"11922,21390",5246
16533,"22096,23110",20126
22747,14700,12737
6272,"20928,8907,14685,1680,8375,5297,15395,19035",2957
2067,"3353,16477",5694
22501,"17115,7346,22287,12526",15561
15572,"13802,7392,9374,5781,4519,14601,21989,15313,7790,5457,2264,13283",384
18281,"16368,7900,13914,17115",20566
7884,"15087,2445",20541
4991,"9737,3384,7015,22967",22832
19458,"16495,6156,15690",6781
11030,3739,21697
12405,"3873,7422",15111
6619,884,16883
10649,"14744,7026",1109
12499,"11380,1172",16007
22530,"18254,21957,7142,8016,10735,13457,12005,18350,3735,12637,15513",7180
11965,2562,4174
14250,"15328,816,10401",19196
15934,"570,22754,2196,17756,7352,5066,22718,5457,14500,11265,4488,2053,14856,14630,2575,20279,15913",22392
8741,"4996,18542,7039,5339",11046
6228,"884,9791,21071",5343
5764,"12360,14017,16787,14152",1613
14592,"12,11832,848,979,16898,11007,14685,1024,1721,361,21522,21915,12958,4372,18294,8898,15829,21648",6290
20561,"16643,1230,19309",13984
10702,"6523,5747",15677
2723,"21193,4689,20834,2514,2656",4686
9397,"7305,3605,2480,7562",22191
8725,"18405,5731,15634,3631,12151",11061
6899,19115,6124
17535,"5848,6326,13862,20973",18806
16688,"822,19651,8102,23103,5618,20366",21190
9216,322,6046
6708,"13249,17837,21775,22373,991,10401,6319,22316,17862,13246,11618,10299,5468,1388,11151,10542,4470,4184,366,12576,5745,8661,18114",22245
22507,20492,3497
14176,"4240,5998,10072",21263
10752,"9215,12295,3569,336,17678,1365,3865,1379,16701,1624,6770,18806,11436,22036,11203,12719,8288,8594,6700,10716,13604,774",335
6716,"10814,19251,15739,18488",9545
4844,"11579,7829,1145,10542",6067
12174,"13856,23080,10068,12843,2334,5203,3031,21479,1741,235,11352,7834,16395,22396,8955,12915,8740,13732,16526,8148,16213,18880,20694,19087,335,8968,22344",4080
4641,"4278,22558,17584,1419",4760
7310,"10774,10466,13403,19426,1692,19841",16556
1026,"20186,19093,11865,14611,20994,5009,5602,8133,2621,6811,13665",9538
11127,"20266,1994,20065,13706,10679,13803,8594,11450,9086,5525,12485,452,15465,3742,21809,5422",13978
7608,"3353,10104",11219
19280,"9670,9077,15003,19886,1887,21368,19656,6626,22402",11368
14370,"20797,13216",5114
21587,3130,172
19591,"7597,8989,20555,21198,19247,11693",20569
18348,996,13807
19300,"19611,21454,3368,15815,7005,9496",13858
20086,"12971,14594",14346
6164,19837,13232
10333,"6265,8943,20834,9001,2514,20837",17720
19274,"8675,22771,3285",3886
20215,"22771,15469,22852",18357
567,"15443,2069,12715,8616,12728",22442
17945,"13686,13024,4926,11890,1859",18672
8352,"7911,5166",12936
11088,"10814,19251,2187",185
17418,"13249,12010,21032,1644,19760,9180,19322,16213,5794,9958,16395,8454,8049,1844,335,2799,17087,14680",6003
17259,21929,6518
21081,"4385,2559,336,1886,15665,15041,12413,1624,21141,7529,22388,929,2896,18489,8166,535,11520,118,4760,14054,22551,18707,18216,6860,14237,3865,13673,11686,13746,16153,10191,21869,20212,19800,9312,22037,14444,20363",11650
4972,"9834,6900",15396
3336,"20527,1542",5955
11984,"3661,19361,22885",14692
12453,"1853,21351,4769",14444
2691,8432,2514
11230,"21080,13656,22316,21635,402,5245,8661",4235
1701,"21635,607",20704
16224,"6917,21271,6623",17023
7494,"22462,10663,23033,2900",13150
1112,"22897,14661,5437,4769,2450,13642",12831
21341,"7609,9351,13117,20230,1999,18375,5701,22557,19747,1070,13033,6363",22447
11943,"3960,10380,12066",17885
8958,"12178,3859,20694,11417,22344",16933
21486,"10398,19649,10302,19754",17934
7366,19249,5971
21582,"1811,1916,10716,9663,11325,7431,4413,15503,5398,8920",22036
5950,"3660,17525,17217",3509
21078,"15242,19216,11717,4658",12121
7010,"21080,23037,11353,11230,3255,5715,4046,18048,6134",4235
8406,"14994,8723,2018,12529,10716,6847,18041,19919,14259,4413",6573
8364,"3089,2152",16190
3310,"10228,10572,12783,822,12741",16528
15322,946,14086
6776,"12595,22882,19673,44,14608,17902,200",9084
3692,"13856,7371,19426,9600,15529,2274",9802
17554,"7834,17916,17404,17927,8576",13732
15182,"7229,12359,11547,14824",3480
22575,"7195,12032,17902,17932,6093",6776
10231,"16155,13074,4482",13317
4243,"11456,5414,7650",2387
12829,"1073,19227,10465,18873,1253,22498,16075",17658
11790,"8406,8723,11967,1423,20666,5248,8272,8650,10716,20642,3641,7431,1497,228",12934
5481,"9828,6997,1206",12627
5213,"22498,16075,17658",10610
12933,"1853,14259,7229,14824,12500",3293
8488,"8924,5483,7243,5631,9079,11416,2511",14896
19050,4741,6633
21669,"7609,4838",20517
13338,14983,3784
15991,"3580,8406,8723,12529,5942,12208,10716,17334,19354,21801,21476,10752",4658
9854,21863,20918
16131,"12357,10570,568",19404
14718,"4172,14477,9111",13558
8401,6231,21365
1361,"14276,7328,13684,17069",20704
132,"17243,981,11152,7732,15383,14180,17966",3687
14130,"13856,218,920,21147,11151,9802,600,6342",15801
4536,"5943,15728,20919",18177
13755,"8557,4683,22286",13243
13778,"16730,197,20935,2253,366,21554,18977,22033,7839",7226
2108,5495,12732
14471,"13856,6794,1350,4408,15992,5396,9248,17879,11352,1713,9072",16383
15891,"15737,15519,11197,1239,19021,5972,18564,21648,2448",17015
1579,"12358,489,642,3526,5416,13597,21204,11491",4302
6660,"1159,15330,16679,9828,12030,6997,13750,15758,12627,4702",16761
16064,"21080,5121,11896,20633,5631,9666",3591
9080,"15443,21239,12706,18087,6941,12715,7106,8616,16555",12628
16711,"4183,6815,693,3353",16233
1240,"11741,13604,8914,4798,13691,16497,10618,6021,12295,8892,15274,6306,20422,14524",12344
10759,"11008,9223,14566,20317,21145,257,1449,18149,20122,13083,2148,4544,10734",17143
2828,"4661,22929,15023,5119,11334,3322,22396,18195,11352",15328
9221,9399,3464
9355,"12358,14966,2760,22754,13584,4612,5263,6561,12264,13193,2768,2537,17555,13288,4756,14665",21204
17022,"4076,6502,5515,16991,17705,17768",5343
17352,"19709,5166,10658,16695",16394
20997,"14022,6539,7650,5934,11435",8787
20386,"622,14468,20134",8798
7605,14782,16385
18591,"22013,12532,5548,21265,3853,16792",746
19445,"20157,11960,22600,19838",15352
16070,"13983,1798,19196,20967,10680,11007,16104",5230
18755,"4051,7898,16737,15384,12931",16977
2358,"5142,5852,10700,21101,15651",1025
15534,"7990,21202,14091,6484,1942",12805
7036,"2760,7235,16898,12490,22676,13193,20995,10086,22718,2747,15934",3023
6261,"8822,13329,19543,859,10701,4800",22704
15352,9866,14071
12909,"2198,6006,3844",22164
18537,10490,21357
8332,"9728,7235,13527,12694,8096,22311,767",14077
13222,"6228,20091,884,9791",6454
17280,"19543,17202,19328,13025",10781
14272,20769,943
1548,"2300,201,4387,11772,14614,4478,1906,16419",11089
2165,"11015,12527,492",11763
13134,"22865,17149,1333",7678
4479,"20967,10844,12315,5948,7348,10736,18410,3201,12295,4561",1168
16303,"17229,20153,13691,7043",20541
15301,"20068,11372,21479",11795
6463,"3700,16737",7033
18285,"3510,17811,10025",18445
7567,"12971,18857,21350,17275,1769,1851",18119
2079,"10654,22144",12832
5455,"17952,6140",3143
5178,"12154,3044",8943
6681,"2434,9499,2207,7710,8585,4893",10300
15009,"2924,12010,21032,1644,10735,5506,1844,16328,335,17087,23052",5794
9600,"9583,645",22192
16477,18150,7580
19549,"10983,331",7880
6484,1942,12805
13034,"19685,20112,21202,18424,8943,9211,6327,16117,622",7701
2962,"22446,4474",21509
555,"14025,1428",13409
18456,17931,14294
4387,"12345,20434,4176,12348,12931,6002,20283,17664,1548,3738,14614,973,12810,1906,19725,4244,6423,516,14674,18715",7289
12104,"21880,19721,17180,14090,11202,17070",17059
5424,"12865,5504,15423",12587
22490,"2158,16982,13015,21384,17900,22884,17630,21743,22803,6359",5729
60,"5631,12541",4760
17809,"15037,21164,20927,2792,23110,20504",18120
21306,"3297,22188,8087,15343,7359",2566
9184,"20583,335,80,20044,5796",9958
13966,"14167,2614,6323",7197
19227,"1073,16160,9310,7861,3148",10240
13474,"12747,2708,4177,16423,12295,6258,4561,1492",4647
942,22058,4780
4300,"10692,8572,10931,2159",18093
10647,10412,11141
14705,"8424,16575,15631,7766,565,5108,13790",17597
17601,"11913,18432,12209,18612",5208
9148,"6737,21147,19426,1562,6555,13684,15442",19148
19293,"8844,4919,4029,11007,3843",18520
4393,"4268,17469,7026,3688,6336,11770,14839,9070,16517,12599,17566,6176,22378,10489",1542
9564,"18116,15138,19395",22340
12037,"8730,8963,7424,3785",14443
10717,"16496,7456,6020,5694,622,5393",12148
10725,"19196,142,1201",4984
19577,"14500,17507,17271,14954,9760",6970
9106,8280,12931
11362,"16467,1079",7296
17829,"21696,10344,9180,12954,22882,13740",13927
15287,"12309,5379",8546
20263,"4267,19827,21849,20085,267,22940,14478,11594",3143
14216,"3606,17029,683,19288,3999,1449,7346,455,15257,10198,19134,18767,22347,20049",12561
12597,"15663,8135,20931,1769",13035
8180,11896,3570
12810,"4387,12345",12931
7589,22023,12587
14393,"17720,8004,4559,1977,18364,10140",2220
16662,"10638,13750,10821,4964,3074,6196",6997
8278,12931,16977
16255,"11679,16331,10130,19486,14571,10718,8071,13020,585,1730,1287,13114,4165",17020
10783,"11746,12953,13314,15087,2445,4305,21750,8152",4266
9321,"19174,7536,18665,3334,7233,15087,21642,2445",3750
7732,1365,4786
1097,"4515,19306,21417,6359",11474
22844,"22311,9659",4885
10432,"10739,4879,805",20499
22594,"16643,11385,17933,7762,22311,14529,14077",9400
12194,16240,8706
1488,"5338,17107",15503
21550,"7881,18517,7911,323",16822
17161,"15421,14603,16737,14767,9403,8280,13886,2848,13507,12079,631,21808,1414,3876,23115,7706,2863,14699,19403,21870,23023,20764,19199,8427,21463,4354,15209,22998,18451,3651,2522,6572,14543,17052",13971
6616,1925,7573
9458,"5695,793,21321,4343,22554",15431
15093,"1380,7754,3327,16799,6789,20418,10827,11118,746,20860,5548,17738,22986,15776,16268,5832,11063,4812,12251",4747
10870,"22882,16898,6752,13747,22220,17649,2609,12032,44,21696,17932,7776,3348,14566,20317,12733,22372,7926,3289,17143",951
18836,"8564,3408,4653,18811",11243
5833,10984,3697
12946,"17036,5631,12920,20704",20611
22551,"7783,3865",21698
13410,"12905,14071,13575,7962",16233
8517,10990,15653
1664,"13895,11722,13336",18191
18012,"5628,15924,4232,15534,20268,16925,20834,8962,10243,3598,11212,6036,9205,1435,17679",16997
357,"5631,13387,21662,12605",595
19974,"9941,11119",20283
17953,"9698,15193,6842,22503,17932,1859,21680",9958
9502,"21193,5908,21740",15859
9621,"4518,8630",8762
21834,"6140,5062,3143",17952
19375,23059,7343
7990,12197,1942
23124,2199,3957
9135,"1006,21419,6103,7119,17507,21346,15609,5978,20231,19508",17077
10646,"17036,9171,9215,2638,7784,12920,19234",17678
8971,"14692,12846,17307,12935,9203,13853",10360
17085,10352,17597
15330,"18859,5240,12641,798,12030,13750,14738,2339,12958,7702,21578,16761",19805
9026,5886,10977
21530,"8804,9215,22331,9772,12920",17678
21768,"4206,15844,22220,13298,19892,2188",9966
17102,"12011,12837,4468,5506,14451,8454,1649,20925",17798
7410,"7042,16530,17678",15328
18157,"3638,19651,14071,10486,23079,17698,822,13441,2592,2663",16949
5010,"19288,20481",21340
14602,"15298,1313",9958
10523,"11446,838,8468",8151
18610,"2995,17261,14128,12530,23057,541",12735
17848,5230,14510
14784,"21626,7631",5369
6391,"4963,9698,20928,13740,20317,12733,257,8424,3730,12222,22909,4544,10695,5297",15171
4569,"6032,17657,9393",22318
6733,"6723,13150,10975,10473,1235,986,16427,2900,3408,9518,22545,10950",17252
13790,"565,6641,3418",16575
2656,6796,6484
22684,"12461,8013,12811,22298",15170
19309,"152,20295,12940,19247,22381",11435
16432,"13008,865,10673,7005,20656",1117
11789,5230,20624
11310,"622,21202,6564,10588",8943
14860,8322,943
1747,"8993,13494,1715,2983,8196,5230,3317",14514
11423,"7209,19475,8717",14384
4386,"11763,15747,22882,6752,13986,16398,22597",15220
22365,"20083,6627",18722
9587,"19652,1059,20071,14009",18209
19001,"17127,20624,1715,3099,8027,8196,14617,5230,6637",9477
17006,"12971,5847,18119,7601,21088,3554,20583,5796,12181",9614
19575,1423,20694
6514,"9590,14362,7802",10644
21452,"20891,1752,19043,12935",13853
9968,"12710,4496",21454
7531,"11197,17849,21971,6913,1410,20978,15633,9597,2817,19070,4474",4549
13958,"5230,8674",16713
19225,"12751,9360,1608,13692,18586,4809,7142,3099,8404,636,17561",20114
17539,"634,3743,3919,5825,18872,20341,22951,21574,6542,459",1531
14713,10178,17792
7393,"22714,18071,10307,1440,13691,7630,22441,836,12468,13853,2513",16233
9662,"4778,10245,17246,410,19398,11198,2545,11945,4501",16170
18026,"2831,12427,4408,7243,4720,21698,7323",11352
20618,"12360,3242",340
17134,21188,10689
12615,"6239,4987,17136,18721,4303",14097
22914,"7424,16071",2466
8124,"2924,3670,21032,8705,19760",9958
4350,"6214,9391,257,1109,10734,15170",17705
7757,"5230,4595",15365
19597,"19119,18987,15638,7515,466,6917,14206,8034",11235
1826,"14048,2586,21485",11276
18360,"17254,6719,17029,15073,3999,3230,22636,6059,5842,21540,1109,12236,15257,10163,2332",10230
2502,"18192,17897,20577,802",16233
20018,"8117,7834,18508,4177,17153,13451,11926,68,10783,5709,11505,22993,15779",1741
20506,"4450,8945,19865,5631,6818,21011,13029",15267
14933,"6589,910,4958,20980,17920,11737,16701,8288,19226,3562,18806",11143
1060,5156,1154
13782,"4640,21004,5838,12855,20960,15532,11456,2094,16996",20056
8766,"3041,11026,3598",8744
18893,"15087,1299",21380
2920,"4205,17115,390,14997,6432",11031
3029,"9972,13364,12884",4115
13465,22055,17125
13061,6523,9526
16345,"19393,5027,21368,14246,9670,9077,1817,4615,19886,2898,10846,136,7890",13592
2899,"15193,2961,12005,7555,16451,17317,683,15336,17507,1817,1123,13437,16319,10526",12895
4747,"11063,10609,2742",8050
7399,"2757,17874",2832
7653,5536,20504
15613,"12846,23131",8823
16973,"799,2115,1605,12198,21764",22589
46,"11718,16422,18135,15776",2742
10726,20872,12849
1213,"8198,17072,16162,3099",9443
5304,7731,2106
3577,"16496,6264,7456,6020,11390,13724,3297",10717
788,"4847,20174,8762,5635,21656",8345
12172,"9088,21505,13233,15343",21066
12246,11026,15514
14736,"22073,18034,9417,622,12172,2566,21160,20955,15343",14152
14369,"11378,7723,21193,15514,8943,22361",16695
6226,"12360,9037,622,11095,12559",7534
8034,"466,21805,6917",6623
3476,4118,3419
10072,"5998,14128,7580,462",4240
4209,"5174,20397,15255,2690,10245",21270
807,6070,6456
18942,8738,7835
13135,1929,14511
15615,"15396,15684,5995,4881",9318
17804,"7724,424,1111,998",12566
1126,"7440,14997,800,10815,15436",17327
6554,2125,22587
19200,"12833,20186,12366,14609,20438,19093,22993,9906,13665,2076,2998,20373,11865,21912,5009,8506,8133,6699,18611,1026,20994,9044,1202,13256",9538
15461,16805,16173
10801,"17639,11872,5068,13292,19420",13162
13921,"220,11414,1923",8102
7670,10774,20694
9351,"7609,15611,434,5701,4967,6754,1070,2607,14762,16547,2514",22447
2424,"6032,16679,9828,6997,5994,16305",13054
411,16819,14208
17206,"18488,1180",875
10861,18513,18797
5037,"15838,5619,19876,1585,792,16539,754,15907,21170,16735,9363,20766",11847
16795,"15005,20249,6453,585,1730,2075,20048,16331,13496,21001,12386",14569
6634,"8124,11975,4360,18635,1228,18587,14428,19760,13303",18777
8260,"21157,19760,12295,19322,13362,17418,1228,8912,8319",15546
19585,"22730,20221,0,8288,4556,5590",6770
16161,"11084,17245",5632
11090,21341,13117
19411,"7157,2774",17031
15745,"16568,10991,18656,22756,5631,18882,16515,10194,19166,17144",13689
21801,"11203,15146,5942,6819,8288,1916,6700,16872,17334,15149,6058,10752,15503",22036
12918,"17141,7737,12993,9346,10955",13764
15256,"9964,2993",12735
15943,"19891,12218,21599,3062,17931,18275,6142,22316,5000,7372,4125,9666,19241,12507,12216,10987,14732,17109,8490",3654
16660,"19684,2617,2331,2831,7243",8457
9320,"17858,10716,20139,2951,10200,751,10325",202
17788,"3121,17344",13042
4651,"5930,10606",20190
23128,"15593,20064,11533",8533
21134,4493,13747
13641,"21260,18476,19898",20908
20041,11334,14919
13102,"16923,21695,22973,15369,442,9533,15559,11587,4792",8457
11699,"950,10640,8723,7117,6058,11442,21259",5943
11642,11953,593
8832,"22323,15132",17794
19025,"7652,11587,21424",14893
9956,"15994,18485",33
13892,"15824,80,6142,6342,17113,7435,22058,600,17593,11167",17616
6188,"3000,7843",18407
5313,"20461,20518,17977",4122
7038,"13556,23033,839,16695",17923
2183,"10958,19611,21948,3174",318
8530,"18944,973,21989,7555,10526",4903
9906,"20083,11508,12733,17429,2361",2957
22817,13159,7537
6242,"9670,19152,12077,479,6336,5955",16874
23072,"12857,13757,21630",2993
9560,"847,13437,9744",7071
21880,"18119,17180,17070,19721,19537,1742",5003
17612,"254,9498,3334,17127,2594,16550,1122,11207,18595",3247
20614,"21080,15789,456,5760,8257,20633",20040
6373,19960,620
22728,6689,3480
8485,"14500,18033,15143,17408",20283
20950,"1910,16402,21775,21157,17429,16526,5631,3752,13362,5794,22316,9958,15931,10150,10542,8968,1850",1145
9255,"18241,12345,21056,4754,2805,12327,9330,20992,2148,18617,20317,2443,6539,7650,8507,18174,20486,6291,14116,22726,4049,386,22872,20997,18141,21931,21983,18168,2615,6924,19632,6371,14920,19843,12389,8787",9317
9941,"19174,12587,20085,19974,9048,12931,12865,15143,9168,20561,12389",7289
19146,"1721,13589,18908,19314,17452",6998
20019,"6609,3143",12931
10447,"21826,11193,19970,15187",18530
9470,"16118,6425",13665
19727,"12747,16170,796,15466,16550,6383,5230,16318,14765",2321
2322,"10680,15916",13983
2466,7439,16071
12124,"15093,5548,1380,22986,2308,5668,23046,16537,6789,13239",746
17211,"21160,6796,17666,6201,6564",6484
2879,"22424,998,9963,10428,7531,10698,12566,12398",16663
13405,"4057,985,14045,6843",6337
13760,17288,943
5027,"6250,16345,7605",17860
14171,"9674,15704,15002",23030
20768,"13155,11026,8744,4368,2611,4771,4709,2900",13150
3245,7003,5343
19190,"942,18511,8254",11474
13856,"10299,9802,4080,11352",15328
12334,"12428,11756,5601,22124,7236,15483,21732",14612
2290,"18707,14299,10281",943
20084,"5307,12227,2438,737,9943,9709",22852
3584,986,21339
18500,"15003,21368,1887,13288,19656,12941",11368
19238,"4001,744,8024,19960,18742,11151,1552,5275",10997
18239,22710,7252
14476,"19735,12908,13914",16611
1938,"13407,12366,10844,9735",7775
19863,"4847,22630,6944,9159,16711,20393,6370",10548
6806,12946,21414
4513,"12005,1006,3357,17317,17736,8627,2961,10030",17077
10933,19361,14692
10509,"15789,11167,5468,8257,12216",11151
5775,"5557,80",8558
7417,"3348,16415,20317,12865,257",2148
15872,"7596,2148,12236,3985,13292,18174,10018,13568,11920",20857
4699,4847,17415
9480,"13761,16787",11270
16359,"7269,6662",943
11466,"17734,6919,13298",9966
21406,"3445,2556,22576,19941,8375,20044,3330,19035",19780
812,"21160,12360",14017
2717,"13740,12733,6752,13747,18873",14608
13369,"9360,16608,7142,19212,14617,5230,8404,5702,1815",17561
4244,"4387,3738,973,14674",12389
3967,"6995,17393,19738,22777,7724,1769,18876",12566
8163,"23024,13691",3631
1567,"6982,18259,20231,17077,4267,973",9760
22584,"13765,16467,20317,14566",2909
16514,22262,17165
3865,"9994,7783,12843,8001,8322,11108",21698
19799,"4296,8032,12371",21600
13705,"14092,1793",13232
6394,"1731,9746,1388,4170",15134
19652,"4898,7580,10977,19796,16233,18150,8535,8455",12524
4746,6563,14069
21286,"8107,19282",19481
5639,"1395,2431",21600
19659,"3661,18390,9989,22900",465
16041,"6450,16318,8009",17561
13109,"13189,2445",5130
306,"12765,11920",5842
6837,"20101,22764,5004,3554,15787,19408",19388
17697,"18345,23113,3514,18757,11083",7289
8663,"8844,4775,11007,19813",20198
14616,"10680,21340",15916
21276,"11007,20198,236",8171
4522,"22940,22920,7650",3296
18608,23024,20676
6968,"4607,15799,22850,7062",15490
17687,"14071,20420,19027,21390,19160,2592,14892",431
7440,"6502,576,4351,16162,5515,265,14327,10220,17768,5343",19948
8078,"20886,16358,4252,12048,20631,21948",18872
226,"22616,9623,13707",7772
21494,"14573,15031,3621,1666,6662,7707,14350,20965",7066
13270,"19399,22259,2989,1333",4861
12712,"5186,17115,11577,14476,17250,654,15702,15858,742,21857",19735
10970,"7089,15806,16654,7555,20283,2445,13984",6970
10137,16451,20283
18532,"22436,16160,8800,21829,12628",7878
22975,"9926,15000,6265,14762,19394,2514",2656
806,"21160,6832,12360,14707",15145
7576,"3638,17698,14683,7761,10473",8154
19747,"2095,14762,8941,15469,2514,14430",5701
4316,"4605,7841,18338,3909,5641,14145,15529,2483",7989
4022,22164,13030
8440,"1608,7142,8082,1146,3746,4,7594,5003",21927
12811,"4606,16877,20553,2912,22298,16522,6949,5004,7487,16939,15787",838
3844,"746,6006,5548,12296,20951,3853,8552,12532,22138,16792,15641",860
22866,4928,9469
14516,"11480,1993,1300,13918,4383,20559",6307
218,"15888,20431,15023,19984,22396,21662,22569,7867,10102",11352
11948,"3681,20306,19931,8102,598,10473",1292
3943,13691,5506
5390,"18699,2512,3985",5940
11299,"8844,627,14475,9141,8171,21460",2716
10140,"1905,3421,21454",22324
7633,6649,4884
7422,"16915,883",10279
16410,"4453,986,2056",13859
22795,"12527,11567,12773,17698,17533",1487
2163,"15373,13285",9609
4406,11396,20431
11639,"9954,13691,8507,16390,10164,21137,17391,7699",2824
8575,"13384,4923",20854
21355,"8662,2942,2912,18149,22858,22440,22298,8319,6949,16977,4063,3413,1816,19322,1769,14616,12931,12054,21990,22485,2874,22584,10714,6348,17417,7150",7908
20091,"5631,15733",5004
21160,"16496,10006,7434,12360,7983,18540,14707",6215
10196,"14090,8762",19646
19759,14577,16781
1313,"12010,22259,8044,5794,9958,6044,19984,16395,5468,8049,8955,15458,16328,10997",8636
20734,"2831,9464,7243,5631,21698",11352
20626,"3094,18210",11935
17029,"3481,19288,20481,14935,7346,21340",8151
18116,"7345,12264",9564
18751,"16480,8806,2644",17597
14576,"6264,12296,19590,19611,10538,12532",2650
9233,"14647,1384,8826,15804,2669",14680
1642,"21454,22405",5839
7357,"11609,18850,2609,9642,2758,8634,4544,14103,12586,8387,9885,10734",14525
22335,"8790,11596,13066,3619,1999,21909,8384,14889,7861,8304,3148,18568,1802,1369,355,15402",6356
7466,"3999,1109,21399,15076",4290
5507,"4847,818,12733,13747,13298,12983",1933
2150,"6521,20306",3018
17107,"5338,15503",5272
14026,"1212,22046",13437
619,"4847,7195,3324,14708,21224",1954
3402,"3937,12533,13740,7308,1569,5208",18832
21428,"16685,4996,15680,3540,9231,16197,8507",8741
2013,"10778,20088",14680
2910,"20474,19009,7180",16267
13350,"8596,18947,8317",10230
6926,22454,22469
5389,1905,3873
17561,"2594,7383,1715,19407,8196,1747,5230,17758,11207,13459,18510,15868",6957
16461,"22675,10181,20240,17849,1440,17322,17759,20978,1919,15633,9597,7531,20422,2817,22446,6718,4474,6704,4089,9507",4549
12822,"19161,14510,11207,7056",11527
17494,"5930,21324",2551
17001,"5060,16649,22640",8210
14611,"14797,6965,3528,12366,5009,13665,18611",12509
11749,"10344,13986,21696,12668,13914",14692
11674,15584,20079
18854,"10826,22938",14449
13114,"15044,585,6443,12773,822",13441
12609,"5641,21364,19089,17629,6563,15340",3748
628,"10294,1440,1261,17865,14590,18504,9963",12398
18140,"16496,15343",8943
1733,"8670,15522,12089",21204
6919,"13298,15365,21768,2015,22807,9966",5840
16010,"12747,9500,15362,13474,7413,7724,424,6399,13648,12745,6359,2708,4177,22988",20042
19191,"18568,9310,9844,22059,6614,7861",22498
1589,"6461,16732,16192,2512,17038,18699,14500,18016,22405,3985,8433",3023
6033,17288,17425
19188,"8314,13372,5954",14477
20723,"21160,15565,6564",16295
15199,18184,13411
7835,"22552,2940",8738
3727,18958,13413
13091,"18254,20774,848,7169,4487,11131,939,15959",20985
23127,"1812,7170",1538
10456,13200,14783
9190,"1551,21880,11202,7724,998,6359",6304
3017,"3353,15796,5327",693
15759,"7881,14682,13199,12905,19289,16317,10473",10902
16554,"10503,16871,14831,13318",3525
10530,"3244,17188",1798
20850,"15021,12171,1888,5832,13756",14110
2919,"12468,13853",15913
9246,"18001,8667",8276
10815,"4351,2197,12428",9443
3466,"9200,16318,22522,1592",11908
15012,"4551,22591",7363
14501,"7081,7772,16695",19115
11868,"22462,11026,17923,2900,2790",609
17099,"7922,6459,19754,21191,16773,12659,7807,14911",17934
17614,"14683,18139,3353,8102,7823",1292
7577,4560,16822
4175,"16728,15250,20139",9281
12379,"18980,285",18043
9101,"11779,934,18443,21494,10077",776
467,"16085,8738",8463
16292,"14025,4595,14765,1428",13409
1971,"10131,22751,14500,5119,16662,6997,10638,13750,12627,4702,10821,6660,22980,16761,3074",6196
10314,"1158,12557,4439,17584",2396
7018,"5142,22184,3177,12371,1398",13420
15811,2840,10006
19952,4653,14468
15429,"13143,1936,8059",16867
17369,"14308,4198",22217
4221,8871,318
19669,19282,17738
4565,"19992,6580",6523
14542,"19244,2330,16727,19611,1143",12367
17921,"18406,21573,14164,14330",13129
22164,1321,20731
415,"4778,16162,8487,14367,361",494
5001,"9205,11212",10612
5712,"16256,9467",21103
7992,"6832,13008,10496,21504,12528,865,14542,3712,17842,2330,16432,1117",12367
19835,"1876,12837,13464,8680,21584,1519",18614
12336,9467,2645
17170,"15739,19916,3234,10473",12987
7534,"9037,109,21202",18055
10814,"7580,15575,10977,16233,9738,713",16154
17004,"10814,7999,14465,3558,17512,7580,802",12631
19014,"8109,14972,10344,7412,23103,13267,9180,13575",15220
9894,"6070,6518",10348
18221,18432,15539
15022,"5184,6898,22367,1868,5745",22250
22952,"16515,814,17168,16854,19426,16798,15631,5308,20994,21535",22486
19017,"9090,14895,2555,5123,10262,7938,16491",15089
16298,"17393,7724,998,20972,6995,632",17798
9275,"2998,920,19426,20597,14609,6699,3232,2361,5850,21147,13443,20994,12967",8872
4451,4987,11306
7190,20493,10020
23002,"9334,16173,4368,11604,3223,8336,9518,21271,15047",6733
13552,"20948,9917,6488,4538,16291,2056,11567",8615
17595,"2383,11437,6781",21544
6236,"5020,465,9333,16042,22843,10332",15097
11678,"9142,10731,849",9261
9554,"4319,2069",822
18613,"23049,22374,1460",18766
