id,cited,target
8583,"12577,12216,4420,10872",11315
2858,"7848,11058,11767,12520,2165,3901,1383,5428,11479,8858,3595,5214,4844,11910",6479
13203,"1128,11446,11479,8858,3595,5214,23,11101,6001,4844",6479
2111,"4050,2721,9830,3531,105,9913,7696,5100,2416,8728,11034",4882
9323,"1252,1739,949,3405,596,1887,7069,11094",12076
3402,"1252,1739,8537,10490,949,3405,596,1571,11798,382,7069,11094",12076
3838,"2664,17,7936,3892,2952,9877,9999,50,6425,7179",5931
794,"2664,9098,17,7936,3892,2952,9877,9999,50,6425,7179,5931",12361
6906,"9269,5226,1238,2889,2655,11045,6559,6985,8743",4118
2889,"5283,7241,11116,430,1238,9940,271,10784,12291,5062,4192,9265,6016,1322,13030,2017,8645,6559,6985,2679,4420",5485
5737,"1252,12700,3436,2538,2889,5277,6443,6744,2113",5890
3816,"3267,771,1869,9427,12385,9170,341,9024,4828,6282,1188,8039",11863
7031,"10154,1178,8702,383",6239
8863,"8832,6499,7321,3275,12027,7433,6264,13070,8120,13093,8065,5761,7905,3339,8923,3094,874,10205",12864
11953,"8970,6224,7828,9803,4224,5808,2013,9024,6425",6213
5432,"9290,4,2194,10489,9301,7162,3345,425,1188,12711,4861,9895,3685",12072
11906,"8121,3398,890,5161,6064,11985,2093",1387
11484,"7451,7241,8162,11913,3815,4925,9824,444,12304,12335,4999,578,3830,9170,8992,1833,2270,3586,3855,1341,3905,1266,3960",9825
12304,"5493,7695,9418,300,11491,6820,11567,11805,1586,2697,635,10229,4323,10889,2436,9091,10888,11855,9854,2851,4619",3014
858,"3726,7683,10798,6499,12027,6264,295,4067,11892,7415,2473",874
9407,"8760,4518,908",8721
2896,"8760,8489,8697",11755
12598,"5034,1277,9504,9065,1530,12370,2691,3371,9545,3943,9907,75,10418,2202,3434",11795
10950,"7025,12757,10941,213",5720
7558,1766,7493
1952,"7056,9616,706,9971,1097,12731,7961",5933
2610,"12779,7488,11611,11753,6207,12536",10331
1074,"1124,11178,3088,537,364,12218,11822,12195,13074,3607,8190,7975,8813,11541,9701,8132,8569,13288,5610,885,8992,11546,179,2607,9275,8552,11253,9419,7237,579,11292,11094,12095,1044,1457",8812
8475,"4119,4683,8599",8181
11617,"7210,9087,276,11224,9427,752,1559,3287,13243,13198",3960
6120,"3755,11591,4848,7831,6788,7262,2238,12814,318,7667,3803,9283,9134,8032",11495
7743,"9824,1012,5062",1986
3757,"1852,2700,1277,5828,2150,11838,4660,4810,5214,4432,5400,5017,3434,2022,6957",331
10748,"3391,7985,9403,786,1145,3524",1298
13070,"6499,12296,7433,13092,6924,1839,9681,3339,3333,9933,7465,3094,10319",9387
11644,"6383,3070,5710,11821,8740,2142,589,5963,7476",5190
7538,"12968,12195,12083,3914,2238,3923,3331,8294",5198
10314,"1668,8567,5545,2504,4476,5438,8501,10081,750,3487,9503,12001,8683",11468
5722,6139,12991
1720,"8809,12236",3447
4804,"6550,11619,11222,10888,6986",3960
6746,"4419,12059,12373,118,9078,820",8268
1664,"8121,8468,4672,3788,11489,8356,8167,7056,9616,11825,693,13085,11075,12001,9035,3631",1387
8647,"10547,8491,9393,1569,8281,9465,5907,11767,3819,6166,2453,5937,1869,1182,11036,9824,12525,3816,1436,12385,1635,9170,11229,10623,8168,6438,4828,6197,7940,294,2416",3655
9,"3133,8294",3586
11399,"12979,7241,4428,8760,11963,5138,10824,8404,7438,8721",3960
8120,"12027,9427,13093",874
3052,1575,5647
9078,"9433,264,3586",1538
1432,"123,4938,9940,12336,1322",5884
4576,"3217,10567,10760,2639,9606,4111,3656,9614,1926",12592
246,"8846,11667,8575",4307
4317,3765,7206
7037,5960,11176
3527,"12660,1713,12029,6064,12944,2369",3719
5582,8809,11320
2639,11997,9077
12368,"8102,3398,6630,5215",2220
8846,"11667,8575,4307",6186
7120,"10317,11985,8599,519,2093,10502,1623,13092,2901",3333
1623,"11862,2093",13092
13057,"4181,7241,12260,10326,9692,8764,9280",1322
12975,"6444,5374,8105,3934,11385,8185,8404,7554,178,4619,9531,6307",7668
11843,"7683,8042,12083,10917,11821,2463,2535,7073",1907
13082,"12330,6724,6787,3133,8875,12682,3043,3758,11041,2818,5776,10702,3923,1676,9822,8294,10227,365",6420
12714,"2146,7949,10633,9286,7078,9258,1381,3140",331
1855,"13027,2782,6423,10142,9363,11821",6911
10293,"9224,259,5062",8218
3559,"12952,660,2239,7920,7649,9824,6059,6970,3194,9427,4301,12054",2695
6059,"3386,6970,1181,4301,8218,325,26,4420",7766
3392,"5695,7469,1238,10134,4643,5062",2338
11675,"506,6059,12339,3993,2678,8201,6109,10961",6863
6970,7719,9427
3386,"5639,2146,7559,6845,5176,11289,4307,8967,2727,13088,5062,11106,1181,10782,496,8218,8500",9976
3416,"9089,4596,1852,7445,4784,369,1933,1318,2150,9504,11838,9108,4660,7098,1530,2691,3371,2518,2408,10641,9395,11568,9907,4432,8922,10418,5400,115,7357,5211,4113",11795
10280,"11862,4425,6799,5336,6064,7616,5088,5682,6380,4614",1387
9616,"7987,5933",12001
11811,"10988,5738,9647,6239,6604,12501",3447
11630,"6421,1266",2962
704,"13210,3857,44,8949,6425",6236
10320,"7241,10784,11495,8409,7164,725,8721,8977",4870
475,"6844,1178,11630,6809,7235,578,5418",6421
11430,"2868,1720,9606,7864,11633,5298,10331",3960
1746,"8162,4428,414",8992
2619,934,3960
8911,"4224,7473",1266
4791,"3718,5771,259,5738",674
12580,"9740,7473,8911",2138
8244,"7030,4181,12979,8582,4995,2441,3718,510,9803,8846,9692,8931,8033,7243,5694,10642,1822",10506
12257,"782,7473,12139",8911
5771,"510,9692,11667,5258,11734,1065",10213
6205,"4181,12979,3718,5865,9692,7243",10213
8895,3718,3492
12404,"4181,11347,12399,3718,510,5956,9692,11667,12385,11734,7243,1065,10213",8039
5865,"4181,510,9692,11667,4307,11734,10321,7243,1065",10213
5956,"4181,510,9692,11667,8978,11734,10321,7243,1065",10213
10492,"2713,8801,12494,8875",13092
9297,"1940,3033,4428,3736,259,9624",9502
12163,"7936,12621",1256
12077,"13210,2497,7900,3247,7141,9647",3447
13297,"7241,7509,9863",7179
12490,"1162,5283,10639,11715,1322",1266
7702,"1162,6349,4428,11715,6728,5258,3239,3972,1322,7854,3362,13073,8222,1540,9624,9531",6579
13119,"5109,6084,5337,7189,4367,6522,7482,11657,674,11161",7859
7189,"1109,6663,7047,259,7482,11161",9077
13304,"2444,10567,11818,1787,8530,2768",6018
6110,"8875,10502,365",994
4691,"4066,10026,7234,12577,6172,8348,6174,1266",2962
5042,"3272,10896,12577,4307,10731",11442
13202,5478,9399
5218,7451,12385
11329,"8696,11202,1828,4377,6968,4155,7444,2351,8809,5294,1442,12559,1934,6186,6425,3240,31,8222",3129
4434,"12338,2314,259,9040,12144",1351
12441,"11239,12968,9958,10172,3043,5968,10502,2077",12159
6266,"8646,3398,11985,10917,1607",3292
9368,"4315,6198,5652,2505,12443,9712,6295,11750,11128,1477,10360,2924,9033,11333",12489
2127,"8403,9194,3393,7799,6747,11667,11176,4562",11320
4169,"2795,4169,11778,236,7292",134
845,"6067,3008,3127,5833,12552,8189,2277,8212,7005",10002
3880,"3505,7241,4289,1354,845,2798,3127,5294,3913,12552,11475,8212",10002
5887,"13262,4346,1766,2494",536
3859,"5387,9275",1065
13092,"2951,3398,12968,11985,12268,8599",10502
6626,"4428,2626,5506,11010,8404,908,8721,9531",8758
2073,"6799,7661,3398,5821,2713,6972,3845,9317,11275,13092,9991,1607,1468,5766,7476",12470
9991,"2951,8646,6787,3398,13092,4642,12159,6054",10476
6929,"2893,6302",8358
7846,"3183,2893,10638,11777,6524,2333,5129,11003,13287,1031,6998,6651,7881,10361,8313,1813,6302,188,1041,7384,7303,1517,840,7698,4624,3347,11422,8011,6186,8358,5354,1448,1566,7179,11908,10325,8020,12978,1098,5597",9825
8313,"2893,12432,6733,6524,6651,1343,11422,8011,5354",10325
4038,"12620,2351",9275
11666,"7451,10033,585,7581,9723",1989
3396,"4032,4425,8102,4378,4485,381,3398,12450,11520,5161,9100,10160,9118,10172,5889,3437,10153,3783,10093,9115,9116,5682,5215,92,3853,6169,1420,8867,553,293,10156,3292,10008,6377,6420",5190
838,"4664,4390,3329,7987,6846,12590,10831",1387
10186,"5910,8328,6202,3919,9423,391,11939",12664
11375,"6475,9824,1436,1635,9170",6618
11651,"7068,12968,2791,7709,985,6788,7845,1565,5776,7667,12358,6903,3446",9783
2690,"13046,9664,7408,13167,144",7465
9116,3788,12001
6966,"2150,10774,9949,5400,3434",331
10774,"9812,9949",4078
11049,"6221,2952,5929,2638,12936,2241,1139",7488
11563,"5637,11689,7801",10506
11885,"3009,9635,1382",1142
7777,"1680,7241,5845,5076,6018,6236,10620,3232,9870",12284
12903,"4822,4147",1025
10388,"12968,12195",12159
8465,11734,994
7388,"12029,9360",4710
3421,"7241,11329,13020,1442,1934,809",9135
8132,"12260,2241,9610,10326,9692,9950,4517",9164
9917,"8612,1,9899,7462,11633,937,7441,5738,6236,5017,1298",11251
9885,"5486,10317,1112,4084,6499,4215,11985,5099,6762,3070,10826,2093,10502,4609,11279,5088,11454,1676,5476,4161",10156
7468,"3357,6728,9170,341,11734",8775
93,"12029,11704,3029,6425",3586
482,"8696,3107,12081,651,4975,9637,12218,8249,12620,6541,8571,12158,9106,12567,10365,134,1457",11614
8550,"6799,7661,3398,7316,5821,8801,8599,6972,13092,9991,13013,227,5766,3292,10008,12470,6420",10475
1075,"10810,11197,6026,7736,9047,890,5161,2483,4535,10093,5710,10262,10502,7014,10296,6380,3333,10701,7565,8683",1907
7563,"1686,9637,10375,2347,262,9194,11176,4562,10835",3874
12152,11017,837
7933,10498,2078
9516,"4066,5125,8348,8533",1266
5533,"12577,4307,1266",2962
11140,"7315,3200,3677,1208",331
1243,"12713,12917,3059,8340,391,10219,6760",7931
12347,"5539,10040,4084,142,7444,5088,6324,76,9503,3407",1400
6317,2626,10166
9975,9766,1142
8961,"6475,2153",4828
11857,"5995,6499,6924,7415,11509,11522,5761,1158,877,8734",10205
7880,"51,5802,2814,11084,5677,13305,4180,11106,630,1614,8791",2426
13096,"6224,4518",6186
9572,"13229,12269,7877,10350,11920",13249
12787,12619,3586
10243,"1713,6845,4146,7599,7462,8895,12319,2932,10987,11902,9265,1322,6417,8267,1477,9871,10751,11828,8156,359,2258",77
6623,"4907,10749,3063",8977
3663,"2497,7241,9934,9692,11667,6302,2070,1229,1065,3586,4960,11828",7993
1140,"5053,1061,9974,10459,9796,7241,12260,10066,10155,7412,4769,8717,2552,16,7525,11385,11798,2887,2482,3960",11009
5634,"1068,8832,5336,12292,12871,5088,1618",8358
1212,"13160,1370,13057",1621
7904,"7294,10251,2480",6307
6116,"11197,3536,4807,10493,10818,8809,10089,2429,12712,2732",2225
1499,"3398,12968",10502
6999,"9970,8567,9779,9309,7855,4390,2791,9118,10280,728,1555,7171,2169,4015,6380,2563,4614,12604,8936",8779
2100,"9098,1712,3779,11619,752,5062",9075
8489,"659,9692,9399",6186
2772,"7210,2893,4807,1813,7698,1934,10827",3129
1723,"5662,1874",4923
5396,"6640,8185",1979
12616,"10643,8700,12011,8809",3395
10651,"6475,11202,3183,4952,7225,13160,4179,6845,10570,685,2638,7444,1887,12936,7109,9718,8783,10326,9692,6302,3239,3008,3127,1842,9170,4518,7086,1442,12766,585,9280,6186,8358,6425,12076",8222
10326,"10570,8985",8809
8783,"7241,8985,10326,9692,8809,3239",6186
9718,"7467,6349,4181,4936,10326,9692,8809,3239,7086,9280,6186",5577
4985,"8544,4519,1686,5744,817,12611,7017,1709,9155,3856,9718,8783,10326,90,9692,3304,1772,3239,2953,13298,11325,4905,13163,7948,11611,4969,3144,6186,7627,11435,665,13306,456,1523,6123,3434",12000
9209,7840,1266
10450,"12657,9872,1382,5467,9411",4815
4609,10702,12159
4911,"3788,3070,3043,519,10502,11279,2077,10702,994",12001
11279,"3043,10502,2077,10702,3333,994",12001
2077,10502,12159
8238,1036,10749
2623,"10317,5161,3043,11327,10262,2775,11655,11282",1907
8569,"8696,4807,4952,6580,1828,6637,8813,3551,4936,9949,3127,1139,7488,9275,1934,13249",8212
1757,"9047,381,3788,12968,9116,13021,6377",12001
5776,"2728,3398,3043,11152,10502,10702,3923,706,3333,8294,365",994
1731,"2497,3224,12936,10326,8717,2568,13030,1385",9135
73,"4952,1253,3718,4936,2241,9692,1934,12507,6186,12076",9164
2633,"6685,1739,887,6596,7491,2827,11798,10958,5056,13030,11435,7716",13207
2929,"11591,6382,6509,381,6102,12620,8757,7810,12561,3775",3129
3746,"5005,12373,1081,4004,3356,13253,4610",4296
9114,"4272,6745,3915,2170,11667,9180,5947,9559,7632,8185,11611,9010,10544,1322,1934,4821,8657,1810,2224,338,9016,12832,5144",3960
10720,"11667,9769,8404,8212,10795,8721",4420
11524,"13210,1315,4224,6305,2436",4334
898,"7484,7241,4050,11660,3243,10749",6879
10917,8042,8294
9313,"5470,7372,6787,12968,11985,8042,3758,10502,7136,8373,994,7130",1387
7458,"8468,7029,7350,9326,2452,8042,10675,9313,10917,11825,9971,12491,2901,8566",4717
10969,"8468,3398,3043,13092,11279,1873,11655,3292",10256
7667,"3398,3758,8137,8782",3923
8137,"7372,3398,12968,8599,7523,10702",12159
2123,3758,10502
9535,"10524,3398,1089,11985,5889,1472,7616,10262,13092,1499,12616,8137,13021,3923,1607,8923,12470,11282,8683",5181
6846,"4410,6762,12382,12116,8137",6783
11825,7372,3758
10840,"5658,7241,1065,2731",4239
12376,"4393,105",11444
12329,"4787,6393,9562,262,12303,11011,2247,1663",6218
11163,"7831,7354",44
7347,11667,7227
8717,"7241,12260,4179,2795,10326,9692,7227,4518,12766,9280,6186,8358,376,7179,1663,3990",3129
1192,"2335,2346,8717,9692",3129
2590,"11318,6470,12461,6971,2940,7337,4038,12179,7347,4250",5075
90,"7407,12260,4179,2795,8717,9692,4518,12766,9280,6186,8358,376,7179",3990
694,"8208,7412,2154,2868,12340,9919,2172,7493,3456,9135",1266
10389,"4125,12305,8457,9314,11994,11018,4453,4186,184,5387,6669,12080,5302,6756,11131,1710,13088,12291,1322,10795,11321",6056
6404,"4125,6468,9562,12936,10389,6565,9075,6194,2225",8728
2948,"6904,8419,13294,391",11550
3803,"3758,6788,7523,7667",8137
6829,8929,1745
3920,"11241,7909,5486,3398,5250,12195,11985,12682,9311,11825,1555,92,2136,1107,2563,10169,409",12604
2047,"8696,1287,8061,10490,7511,7301,4179,4419,6067,1370,4734,10381,5387,4936,11329,11049,10465,455,12502,3968,720,8189,6186,12676,11828,6248,12309,11897,10139,3974",12128
11084,"2288,4224,6809,8809,8645,12216,1266,6213,1631",7668
11593,"9635,11084,12216,5355,1266",2962
8634,11884,6440
3304,"13210,4179,864,6909,271,8782",3129
7263,"13044,155,5929,4636,9306,7179",3990
4424,"3726,10798,12974,9047,3398,11242,12195,3763,10172,11152,3758,1504,6788,2123,7667,8137,3803,2566,9460,11522,8923,3292,12439",6013
5423,"6171,4929,11033,5470,4485,5336,381,3398,1928,122,11353,4084,11808,12968,4683,11242,12195,8649,7145,7709,3437,1565,11429,1618,9822,7084,3538,5351,2563,409,11607,3292,5190,10427,7753,4904",2198
10299,"5053,272,738,8320,5625,3676,2542,11941,5086,12063,11589,9636,12880,5222,9999,8931,3287,1496,428,7091,9854,12508,3823,8149",12468
6118,465,11222
13159,"4829,2951,8646,6787,3398,11985,3760,13092",5088
4708,"8832,10965,8646,10317,2713,11985,12383,10917,13159,5088,1618,1607,10081,6054",513
1473,"2682,1828,5022,13089,3218,9597,6816,503,11222,10915,8189,2233,4652,638,8808,3586,3362,12902",8414
1082,"1828,13089,3218,6816,503,11222,10915,8189,2233,4652,638,8808,3586,3362,9479,10256,12902",8414
4922,"10157,19,6798,9877,8583,4578,7531,10923,11660,2933,2350,4192,1701,4017,6913,7942,3367",5391
5036,"19,9174,11994,7295,7462,11667,10389,6113,357,7079,3854,1810,7141,496,5485",6307
4476,"11197,11862,7140,6724,9928,10003,5250,10684,11808,5821,2313,6064,11985,7165,11489,5591,7523,12871,12116,8957,13103,3330,13092,1499,9313,10917,10969,3281,2169,8440,1468,1693,9227,8683",7753
6113,"3879,3204,9014,2454,6095,7554,9871,496,10751,3019",5485
5491,"3183,537,6751,7877,949,835,8797,9692,8809,4518,11519,3972,3869,10005,4365,6186,12676,7179,908,11828,8222,12309,12024",3548
2454,"3430,7301,6845,3879,9014",7554
10836,"6041,12722,1335,2449,430,6981,8300,3243,10900,12757,9618,2476,4689,1505,1266",11359
9978,"19,4428,7301,2626,3879,5506,12770,8404,7554,8721",9531
7055,"3643,4675,11058,4495,8036,5125,1103,6809,12046,8858,8170,6175,12193,8078,3121,9669,12773",2962
4578,"4531,5000",2020
5010,"7372,3043,10502",994
214,"10210,3598,9047,777,5961,8966,1924,7980,1618,3498,10227,6420,11874",11904
3226,"12485,3243,1322",189
982,"2828,13173,8788,4318,6669,12080,1223,5302,13121,1791,7763,6756,10378,2932",13269
6964,"4438,5222,12097,9119,9871,580,10271",6579
10022,"1418,5809,3901,7308,11268,6217,7566,2937,9766",12582
1329,"6793,8696,2893,9732,364,7241,12260,4058,9680,262,2117,10860,5974,5654,1627,10145,6651,12275,4942,2243,4722,3663,9692,1813,4307,1842,3875,4573,312,7948,9280,5924,3869,1508,4010,13208,1566,4819,7318,1380,12076,9361,11939,8222,12309,6702,4239,3027",9481
6894,"8084,531,8488,6826,12963,7632",11334
1485,12029,11181
4663,"3621,12542,7515,12728,9236,5522,6445,8657,884,2482",9489
8428,"2262,8561,3126,2034,6001,6407",13073
11715,"5833,383",2026
10451,"4786,5302,1324,6697,5357,9833,920",9502
9180,"1162,3033,3879,4453,496,1998",11803
4854,"6494,9793,887,9155,12370,12936,11011,9716,10651,10069,8737,1322,13030,3282,11435,12416,3367",6702
12601,"11669,5263,118,7719,12525,9427,10937",9024
2927,"6397,7556",4893
4322,"6944,3879,2927,4367,6331",8492
3406,"7241,8256",3586
947,"6886,12392,4246,12199,9299,4343,6845,4318,4367,12291",10830
3897,"4972,2164,13137,8275,7556,10002",11597
3254,"764,7241,8783,2734,10549,9275,6774,1322,965",3960
5302,"8,13177,10526,640,9949,8620,3854,1322,11997,189",6001
2190,"4383,118,10489,7763",479
6669,"4144,7234,4255,12080,10378,4768,2932",3456
4318,"8,6472,5295,118,3204,10762,2932,13063,1701,133",10271
12080,"8,7828,430,10762,1223,5302,1791,10378,2932,6951",11949
8788,"8,7307,11293,10762,7151,1223,5302,4768,2932,4367,4863,1497,1098",6879
1531,2796,12800
1223,"8,6904,2983,8053,11832,555,430,11572,10762,5302,2932,2734,6522,1701,7581",8855
209,"2935,7548,9085,8721",3873
5947,"8055,6312,9423,7079,8997,10219",7730
7956,"4438,8328,5947,6312,9423,7079,1761",10219
7763,"6800,6669,12080,2932,12449,932,6261",7967
13121,11044,6684
2932,"8,2288,2671,430,8513,10762,9048,6522,4332,7581,7376",10331
2796,"12080,1223,5302,1791,10378,4768,12319,2932,9602",13305
1791,"4144,4486,9597,5125,1223,5302,10378,4768,2932,12046",6621
6756,"8,6472,3204,12080,5302,1791,2932,4367,10544,5485",6056
4768,"8,4144,9597,10762,12046,2172,11949,11997",6001
10378,"4486,118,9597,10762,2932,11949",11997
13123,"438,6221,7241,12029,10639,6845,1238,10145,6188,640,7289,9209,5677,6608,8493,2068,718,1322,2011,5806,8743",3220
4367,"19,4972,3754",7289
11696,"8960,4428,8185,6331,10795,1998,7438",9531
12319,"1439,11941,1103,7269",10706
6312,"8183,3879,3204,1364,9871",496
4202,9602,10537
7531,"5600,3182,11756,9447,12399,6915,11337,11438,5277,373,7079,13055,391,1345,13063,6425,12863,6588,4420,8182,7931",9320
12705,"7241,5362,4518,10735,6985",7179
7891,"777,7533,3515,6414,7804,5215,2558,2212,4015,5943",10529
13109,"283,11202,6904,2745,8013,4049,3900,6521,3204,8895,6163,4197,5973,10937,578,6482,7273,5294,4365,9077,7675,9871,11288,3672,3988,12902,7993",6579
3382,"11354,5385,5961,8966,9410,1924,7804,7891,12723,8290,4207,6192,5943,9673,13041,5224,3558,11904",13114
2960,"12810,4952,10413,7511,12260,13074,3412,9473,8700,11402,7167,7593,2241,10651,8767,5277,6159,11519,11319,1322,12676,2294,11997,10071,1276,9361,10957,13073,12024,3905,8812",5028
8767,1341,12024
10743,"13074,6651,2344,1887",6159
2972,9547,8752
6402,"9384,1071,260,6800,7596,1580,6927,9386,9188,6474,7777,12903,9602,7028,8660,3465,5818,11123,4570,2159,10756,2326,1150,5170,8239,8382,6836,979,12870,6748",12284
3422,"12472,11108,11622,12351,11133,7204,807,7945,6763,737,8330,5730,8809,10746,10138,3656,2172,9647,3121,8094,12236",4265
13311,"3183,12969,3194,10923,10219,13073,9647,7931,6604",5378
11089,"5838,7900,12999,12319,4174",9502
13278,"8,5356,118,1114,3123,4489,4863,5341,2600,12180",7246
11148,"3598,2728,11985,8599,8042,1472,10502,13092,5215,565,5412",3292
3602,"13057,3529",7243
8829,"13177,1713,4825,10082,6915,3204,7004,3125,11753,9871",496
7004,"6475,7451,118,10927,11734,2888",9871
12610,"10154,8281,771,12399,5969",8039
371,"9393,2414,5969,2148,8860,12610,9427,2911",7662
6283,"9393,5937,9824,458,13136,12610,11984,10714,6884",185
4439,"5969,12610",9427
8860,"2832,490,771,8702,9824,10166,2436",9871
2148,"5969,8702,12610,9427,6170",12443
12544,"9940,12443,10937,11734",11717
1778,"5929,11393,10801,5447,7514",1793
1533,"13027,6423,12807,9358,1855,916,3331,6598,6467,5198,10089,559",6911
2753,6478,144
8878,"5995,2682,10798,6499,12029,12027,7433,10973,13093,638,9163,11401,1914,9360,2054",6957
7718,"1852,5034,10252,1933,1318,10338,11019,9986,7937,9108,8809,3943,9106,7659,5697,9286,8922,1403,7376,3994,3434",3593
1621,3107,11263
11809,"3879,103,1653,3492,5222,7525",5443
12499,1653,3492
3492,"4428,3879,11289",8185
1653,3492,7525
12693,"9252,6390,11809,12499,1653,3492",2181
6390,"9252,11809,12499,1653,3492,2181,12057,7525",745
6703,"12693,6390,11809,12499,1653,3492",2181
5088,"8646,6787,12968,11985,6437,10502,13092",994
5413,"12450,10317,10684,4084,5215",3407
6302,"7241,9692,4518,6186,8358,7179",12076
9902,"12510,2804,1161",3024
5543,"7451,8481,10166,6425",1266
3652,"6144,506,3756,6061,3993",4420
8631,"3505,2347,262,9087",3129
6309,"12029,11704,10808,1634",4072
12136,"13057,11519,6186,7051",3447
12335,"2335,5129,3754,10483,8809,8349,2162,4684,1322,6523",1939
8390,"8399,11817,7121",5476
3744,"13210,1322",6236
12226,"5263,12779,12520,2736,2576",8521
3750,"4858,2951,12968,2713,8801,11985,6383,11489,3043,8356,519,12083,13147,6442,11275,3330,10969,13013,3112,1618,11821,136,5007,6420,4319,8683",11468
12524,"7227,1019,3239,7249,7510,12676,6271,11245,12076,4379",6678
9720,6675,11353
6068,"2951,5336,3398,11985,6972,1357,5545,8957,13092,2077,9313,7136,8373,8294",7284
12995,"5283,8328,12663,1311,5659,8093",9502
1639,"1068,4902,10810,6724,10194,2713,8801,9277,777,3070,2799,7990,322,10172,12083,3432,2504,1565,10262,10502,5776,2566,1437,9822,6367,12444,4717,11339",8820
11927,"3598,1068,4902,11197,4378,9110,2445,5250,7316,2249,10194,8234,2713,8801,9080,9277,777,6064,12494,12268,12383,7200,12620,322,8042,11379,3515,9317,3103,1674,1565,10262,13159,6068,11429,4919,7872,12567,8175,7334,6367,4717,1564",4711
7014,"6724,7316,8599,10502",13092
12733,"6724,8646,7247,11529,7654,1565,4911,11927,1639,6367,8672,4717",8683
12606,"13173,12399,13042,12936,10766,9427,10923,6186,7073,9866",8977
8913,"1712,3043",11600
3280,"5721,8623,10683,237",7679
3079,"12218,6751,8162,7314,11011,202,9718,4518,9280,6186,134,8236",11828
12741,"4807,12218,3022,10381,7698,8552,5523,3855,8222",4348
10201,"5121,4181,864,10627,12151,2638,12011,8783,2351,804,7086,1442,8103,9275,8364,8561,1188,12508",965
11467,"1483,3353,11324,8571,10652,10201,1772,7698,1442,12094,9670,3161,2426,12604,12247,8093",11144
12,"272,1384,12522,7327,9724,3596,1962,10822,13068,8223,9795,7419,9423,2192,3497,9833",197
1802,"364,8061,13287,4179,1915,7109,10766,6544,16,376,7179",1663
4700,"5161,4699,11609,11489,5414,211,13013,6203,1520,2901,2463",10476
11892,"5995,10798,10973,6924",13093
10973,"10798,4378,1112,11609,6924,400,4533,9503,2463",2535
211,13013,7073
13013,3697,8042
6203,"3735,3798,4084,11609,12268,8042,6924,6380,2463,2535",8683
1520,"5161,10502,6924,2901,3333,8294,2463",1907
6924,"7372,3070,8042,10502,13092,11279",8683
4067,"3354,4378,9047,1112,11609,4700,11892,6203,10973,6924,12559,3853,4533,9503,2463,2535,8614",1907
4968,"7372,11609,9991,5010,1520,6924,2463,2535,8614",5007
357,"5171,9879,12291,7554,13198,7438",8721
9409,"7534,5283,6139,3528,2990,9513,12668,2778,11435,12172,3586,9647,9866",3363
3599,6809,12361
1482,"7683,4442,3441,8700,12373,3636,5833,11519,1658",7073
6882,"4442,9295,3441,8700,3636,1482,3356,11519,7073",961
13039,"364,12546,9692,4518,1322,6186,7179,9135",6370
2412,"7225,10618,5747",9866
4454,"4445,9224,7134,946,6358,3059,1805,5277,12417,5605,10608,7931,12946",11181
12838,"11108,9635,13006,11889,3006,9830,426,12058,12577,7024,1474,7054,11228,10406,9104,9018,4107,4017,2205,2905,4265,9797",4520
8822,"1383,4147",4265
4835,"4066,7327,10930",13063
3098,"3391,5723,11994,11715,3492,10753,8822,3180,3495,1383",13205
7894,"5994,6593,6312,1383,11757",4557
3180,"1542,4835,10219",8267
12050,"6866,13089,10753,3098,8822,3180,3495,1383",1810
10753,"1542,12373,12969,4835,6159,9423,7079,391,1761,10219",8267
1383,"9292,4835,496,5577",1632
6359,"5899,7991,3391,2058,1270,3962,9512,2538,9978,3098,8398,12112,8515,8239,6279,13106",2641
8331,8331,9164
10929,"5171,494,9898,9466,12070,3722,11462,2886,12291,10824,2436,4602,1205,7141,2326,8133,338,10782,8500,4295,3490,9493",8627
5873,"4428,4453,7295,3386,11346,11010,12291,13053,4602,11958,496,1998,5756,2661,8977",8627
6493,"5179,6933,1051,1873",11251
1512,"11667,974,5106,11864",3362
1415,7241,6425
7781,"2630,8488,11293,5929,11503,12336,1098",7670
7810,"6509,651,12620,6971,12158,12567,10365",3129
9092,"4338,12277,9654,8582,7248,9716,8761,9058,4801,1385,10957",7341
3532,6264,8294
1444,"1162,6060,38,4675,3033,8760,5076,12046,3877,13088,4010,1998,8110,5485,2084,8977,11181,3363",7668
7568,"2118,2889,9427,3344,8502,3642,5514,197",11550
1699,7725,4547
4846,"7423,2357,946,2118,12577,10214,1812,6572,12543,7931,1266",5032
10214,"7423,4479,927,946,7234,2118,12019,12577,6172,9427,12251,383,12543,2773,7931,1266,520",5032
9619,"8399,516",5476
7650,"6041,5786,12046,9332,2068,9464,9361,5453,9033,7352",7817
271,"7241,9824,9427,1322,1065,10002",3960
8058,"12550,364,8162,11913,12382,5387,1813,8217,8992,5294,5833,5517,4365,1540,11303,3129,6307",10974
8146,"2298,12903,6717,8808,5679",11234
6185,"6139,12852,3476",1349
5676,"10493,572,11357",1199
1660,"6622,12399,8996,5937,6747,11448,11222,1208,12509,10714,5760,7399,6197,11173,3213",331
11283,5840,8809
9782,"5235,8967,6775,7376,3038",3960
2207,"2059,3781,7289,9692,10766,11389,2827,5833,1658,8189,6186,13030,7179,7493",8218
5677,"3528,4719,7498,9940,7289,12443,578,9464,4595",5378
9602,"4972,11715,7581,383,10614",6514
10606,"9418,1213,7241,10580,10225,10749,1722,3100,138,2149",7931
