id,cited,target
4272,7916,3649
989,"3201,5910,1670,3916,9541,11410,7047",4217
11237,11725,7805
2299,"2335,11603,13496,7686,10958,2864,13381,4406,4975,7290,7905,2263,228,7766,6849",48
4878,"6498,7582,3469",7758
477,6313,10867
2792,10134,8573
272,"11949,2419,1787,14239,6687",5464
2097,"13299,13755",7328
8774,"2939,3100",6585
4083,2163,890
6147,"1856,12486,8656,6022,12018,2057,842,2199",1219
7134,"13544,14479,1856,2199",14309
10543,"5507,4235,1253,14260,5838,13158,10262,908,5192,5697",10516
3103,"14405,1684,11117,11682",8349
7836,"8046,11141",10732
4439,"2596,6146,11009,3634",3594
2592,"10060,2431,5060",12741
2123,3592,4275
11441,"2092,8983,10321",10087
6860,"5687,5192,11147,9277,5731,9187",6826
8388,"7674,8998,3265,2981",9063
5164,"13982,2082",799
1337,1492,9548
13122,1200,11324
7510,"471,11677",13441
1663,"6944,13264,3387",10106
8086,"8755,7278,11685,3570,373,416,14528,14392",554
9940,14246,7810
8722,6515,9785
12596,7107,9873
9645,"7160,4559,5125,10130",419
764,"7050,14506,4142",4700
11727,797,14273
13100,6496,8758
12126,"3371,9635",5586
5899,"12143,14260,10542",9844
7256,"4441,14077",3643
8717,"11619,7198,4937,3422",4535
6596,"2113,1031,4346",10219
1797,"9950,7458,4989,3310",8651
9042,"7789,10038",804
12860,"2199,3864,281,11459,56,12265",12500
13783,"10818,1324,938",12422
9710,"11682,7848",10296
11518,"9893,13922,1856",14307
2421,12796,194
4864,"4120,433,3655,9961,12395",8501
4852,9795,12607
848,"3333,5536,11375,13091,5780",2871
182,1889,11766
857,"5765,11949,14239,5214,13452,5569",12500
1901,"13008,13566,3904",3418
7698,"13328,10941,8040,13081,5022,7943",11138
1835,"3381,13723,10871,4685,13340",5057
7982,"11520,5288",1839
11348,"5636,4697,12366,7800,2538,12179,4718",5817
11150,13603,4003
14203,"2771,13856,8648,462,8150",8710
439,"8167,4159",14329
7171,"1294,8295",5103
9720,"8908,12106,9946,10385,12648,1247,3961",3993
1819,7090,681
11164,"12397,2080",5193
8523,"14068,4822,7001,3481,12978,9996,3772,2149,5524,5454,1327,2334",7552
10935,2995,266
7991,"8132,10788",10662
2006,"14211,6275,13231,11485,13491,11808,13378,1253,2716,8941,12955",8618
570,11548,12758
10546,5227,1031
13130,"13338,6323",294
5226,"2492,11585,13847",343
13345,4314,14385
13530,"6649,5765,9633,14540,11949",248
5886,"3205,11991,14257,3362",903
8601,"4001,3707,2671,7397,11459",11704
10251,"2043,10007,10246,10418",8906
5116,"14394,11966",1438
9770,"215,6388,1253,14260,3146,10643,11781,4299,3933,5731,4548",1191
9187,11018,5192
13553,"2275,12376,6849",4132
2831,"9571,8246,5184,11542,5339,2652",2216
5789,"2214,6911",8465
463,13751,10660
7197,"9704,11667,9730,9345,3864,324,3677,13751,1353,3407,56",3411
3041,"8282,636,4875,2924,2732,6984,9895,5547",13244
7629,"3175,7382",4428
4660,5139,5176
3214,"6676,6994,8563",11142
5803,"10431,5788,8979,7015,2732,5913,7828,670,426",3431
2869,5461,5968
830,10890,5393
4745,"2527,2939",1156
1033,"6772,7201,8387,9395,10568,10933",7081
7411,"13853,7906,7644",8692
11345,"6107,3901,14402,10818,13502,14223,11622",11780
12578,"13430,12863,1456,7443,8270,2615",5665
9206,"3977,1968,5454,5938",13566
4617,"14366,10246,5431",13107
5364,"12018,5285,2050,4111,6995,60,5550",11342
12368,"14211,2373",13038
13623,"7458,3881",3035
12464,"2484,3100",597
5904,"3142,1966,560",12690
2188,"8171,12249,11704,2145,1480,9543,12426,14275,13356,5231",4626
4329,"13103,11502,10784,11975,12578,2945,4504,12486,5292",152
4054,"13489,8673,10452,9742",12540
8270,"10015,2088,11760,4131",7962
8190,850,3266
4733,"9541,8879,5648",12614
12123,"1824,7172",14432
5437,"11234,11244,2515",6584
1186,"2939,8769,10273",2668
1321,1978,12749
11937,"1834,13222,7929,1031",13038
14131,"14267,13711",3519
12145,2199,9468
12989,"9384,1581,7861",7230
12715,"6334,804",5556
9155,11201,189
14225,"6017,12624,1219",9801
11026,"12385,14260,3152,7088,13559,12765",3205
6577,"13233,5498,633",3641
166,"12623,9247,3259",10842
9130,"14260,2424,3933",8242
4473,"8261,229,5917,2512",2907
14262,"5929,5765,10311,12094",11750
10486,"13197,11626",13731
13729,"11173,6844,13793,2361,6849,2665",760
6459,"44,5640,8919,9717,1292,4712",12908
144,"3779,10939,2470,1031,4301,12458,9529,3239,7609",9728
3061,"5277,976,1796",7018
3213,"1742,5364,12018,10727,11303,13298",3781
2551,"10738,6366,462,12458,13154,7781,8150,12895,12413",12518
114,"7255,4977,373,7278",11685
3477,"10472,10598",3068
1981,"8908,12070,5156,7322,1126,196,12843,11743,14332,3961,11211,10071,2636,7292,13510",9279
1392,"11999,7583,13305,4727,2094",1394
9337,4710,12317
3287,12122,12985
7222,9927,1327
142,13222,1851
6184,"5804,14366,4199,11680,9203,6857",13107
6036,"7867,11576,11000,2898,7166,1284,11694",8728
12722,"12741,3265",7861
12569,"7582,4278,1583,14461,13195,2536,1084,1013",12452
4361,12652,1792
11679,6056,10511
12778,14043,129
1704,"12475,2269",5900
7342,"14211,4609,10049,7449,10633,11002,13839,13649,3632,587,3100,11304",11376
14361,"6107,10210,3226,11136,11584,11622,850",5665
7091,"10554,7046,13267,11201,14458,10594,2847,4314,14385,3429,9524,9204,6522,12702",5988
13233,"3371,14557",3641
13060,"1891,11755,13129,7711",14196
12181,"9091,7557,263,7163",5800
790,3045,8317
12100,12234,8228
12077,"11073,12944",3100
6682,796,10305
9171,"738,6044,6212",5413
11542,"6242,999,2199",10735
6892,"11493,982,5278",9119
3348,"2199,7471",6141
4502,"4833,7939",4042
2986,"12146,8639,9238,6109,2087",805
973,"9953,11200,6891,4727,4939,12876",7481
4036,"2648,1222,7893",2570
12955,"8941,6275,6176,11485,5817,2914",11808
11186,11092,10339
3290,"13802,7561,14233,1031,11665,1805",8286
6240,"744,10207",14515
7204,"6796,1048,8473,7644,3739,6631",14227
4151,"3961,5845",8911
5960,1900,12200
6836,"949,3253,2195,1856,13041,11337,2518",6577
13806,4192,1689
7967,"6085,3326,256,7434,9502,13853,3640,9559",13038
416,"2633,7278,13167,373,1014,4719,1370,5285,7636",12948
3798,"8329,13751,6736,9740",8138
6291,3253,8266
12288,"5140,9672,12576,14223",9241
10389,"7734,2087",12758
5039,"8561,14127,13988,1932,958,1193,9776",3260
1381,9064,2937
10446,"13723,3109,11487,7508,3792,7932,6669",9735
9405,12083,14291
9262,"14175,790",2055
12613,"14402,3575,12422",9588
3195,"1294,11161,3982,4258,8242,187,2424",6517
9089,8833,8585
6319,"4625,1515,6329",8253
2434,"13751,10660,11943,14325,842",5275
6856,"2861,4975,12187",8349
7867,4640,1278
11132,"1810,2588,10945,7361,13512,11000",9371
6438,14155,9152
2117,9408,12241
8528,8090,12652
14572,8086,8161
3412,"13018,10160",6885
3505,"13360,5654,2133,12180",9172
3365,"226,9780,12454",9091
12036,"5383,1375,13632,12694,12362,11513",7073
13896,"1690,14540,11277,1879,4539,14268,5270,734,9890,6987",8827
1925,"13915,7038,5454,1802",4274
1537,"5648,3738,2888,751,4718,4430,8573,8884",6135
12342,"14260,3007,5310,5001",1587
13610,"4815,4953",14494
12506,"7710,5413,1317,13867",4694
5579,"10342,6402",9778
12799,10551,7979
13353,"13824,1540,1670",890
2838,"5804,5978,992,9592,4034,14366,14438,11311",2199
4656,"10934,1861,5757,9418,2019,9237",8561
14210,"6278,6970,6409",11331
921,"8898,13717,8911,2660,5707",12148
1445,4815,12348
1060,"13772,14260,8199",12765
9129,"472,6014,8484,9334",4792
3147,"253,4192",6178
92,"3421,6150,1144,12755",7514
11524,13678,2951
8231,"12539,2334,774,2053",5938
6484,"1298,12432",8561
9022,12611,7433
1856,14309,12409
3497,"5804,14366,5125,965,7982,1753",1355
8706,6833,10867
3303,"11854,8283",4989
5758,"9722,13845,3157",14418
8923,5513,2423
13005,"1646,5611",2199
3302,13616,9227
9743,3563,7102
2256,"5885,11435,3064",6890
1597,"7092,7163",5800
6089,"5164,12966,644,10633,799,9315,1313",12232
1427,"4697,5009,7800,8369,4691,10667,2312,9883,5817",11450
5368,"4595,6092,9069",2918
8609,"5248,10608",4298
7857,"5364,10534,11303,13298,7660",3781
11664,306,6250
9547,"7909,7988,7716,13071,12862",13081
13865,"10716,3756,9672",3721
13808,1190,4809
6426,"9450,3945",7809
5452,"3384,2917,9447",11375
3568,9152,1986
13897,14155,9152
7344,"1361,14264,13867",7318
12190,"11098,76",13882
9052,"4857,13008,11949",11367
11880,"5095,3815",14064
5134,"4120,7954,3655",4131
7726,"8942,5454,6863",12510
8556,"13104,4217",12442
8796,"8349,2519",7436
11486,"2202,13824",7566
9342,"12949,6444,10040",9703
5160,"7350,1204,6736,8537",3590
9402,"7146,704,2888,12564",8573
14149,"12582,7561,10959,10504,5266,13130,5775,8914,7490,4378,9137,320,6462",8286
27,9485,10399
7035,"13008,6336,6594",10662
14039,2804,5641
3487,"10748,6501",5586
9465,1550,9195
5775,"13150,7490,681,4378,4544,5353,10809,320",11369
4788,"8195,9672",3721
2167,"9402,2888,3100,8573",6135
7413,"10049,11648,3951,13101,4430,11348,5090,1016",4330
14047,"6649,13486,5765,10997,5285,991",9588
9851,"9975,9630",6943
7343,5298,10129
12862,5458,7481
9382,11764,5685
12373,5199,263
10163,"13278,3577,11682,9663",8677
10608,"885,106,2259",194
5823,"14515,12764",11307
6179,"3640,10451,9037,7042,1656,780,11766",13038
6215,"11918,14468,7207",194
11339,4480,13464
5866,6138,6287
6178,"253,5285,4192",11337
9947,"9283,8999,1573,1802",13982
5781,"10997,10368",1689
6611,708,13730
10239,"10323,527,3591,12690",12776
7627,2272,5010
4744,"314,10703,9591",4832
11736,"9283,9947,4191,10399,1264,1573,1805,11920,7231,1802,13982",9320
8273,"10489,1940,3833,8639,4301,9518,4719,212,9722,7225,4539,2199",8874
12369,"3563,8040,3931,13465",5707
1775,"2729,3681,8808,5561,12687,7794,929,2128,11676",6374
14318,8348,13138
12625,"9158,5559,9374",6
40,"8949,8221,8877,6657,6849,556,7274",11359
11419,"9291,6737,6725,5215,10436,10678",8281
5743,11006,14469
3288,"2094,6708,13492,1392,13305,5867,2203,5386",6991
12053,"8143,8282,636,8576,4875,10625,8979,14441,9808,2281",9895
10022,"7517,9395",12377
4297,7081,6088
14122,13275,1079
12639,"8772,2272",9471
10136,"10005,9730,6186,8845,4400",9742
8232,"1977,13783",6642
1542,"3414,9692,5233,12733",3545
13612,4261,11974
13066,"2717,6614,346,465",2663
9978,"12283,3419",615
12811,13022,7825
13063,2890,801
1968,"13363,12913",13038
10916,"2492,14306",2935
13549,4137,5498
6861,"14495,10637",1474
5731,"10643,11048,6391,2676,10947",5951
13870,"14234,4131,10476",11222
4651,"11787,1861,244,3681,9237,10934,7794,7166",1056
578,"10741,11637,10385,13494,426,1247",7612
14364,12016,5586
4604,"4523,9062,7932,9735",6744
5009,"6796,14260,7644,9932,8257",8473
9704,"11521,14081,13489,10660,14451,6999,1219,5569",56
8710,13820,5685
7604,"385,418,13859",10262
6743,4167,3857
8506,9280,5396
9161,2045,5150
11390,"14561,605,7163",263
4674,"13378,12366,2716,2038,12955,13231,1038,11485,13491,13410",5817
1306,"7932,11770",8676
11766,1340,1651
9572,"3166,2348",11149
10190,6107,11622
1005,"12966,4529,702,8275",3268
7997,"6848,2668",16
9819,4429,9314
7624,"7058,12464,545,9032",6783
5840,10433,11308
4711,"10601,10619,2351,8852,10842,3024,4204,9195,13600,2483",1465
10730,"10040,2372",10696
11693,"11937,664,4298",6686
13039,"931,7903,4719,8419,9961",1436
3263,"11352,2392,161,10929",8577
7462,"12842,6283",1869
4838,2714,337
13214,"13432,4091,9565",3073
2052,"12343,6518,12539,774,4430,2210",7065
10940,"11676,7598",10945
2699,5959,10346
2619,"9825,10553,3538,7514",1581
1811,"117,2199",11375
3296,"12891,6585,1258,6818,10338",4175
1679,"9152,118,10704",12758
10731,"11501,9450,666,1647,6426,3492",9474
10926,"681,5353",10481
11495,11319,2999
5853,"10941,10741,11643,6458,7028,9897",10989
6650,"6077,5157,9321,1960,2778",3525
5439,12467,7648
9324,"4041,14540,12421,8024,9740",4167
10480,"7625,1867,10904,10234,8793,2300",11629
2707,"6558,14160",7942
13763,"1598,9983,12619,1952,12684,1382,5988",11090
6852,"4193,1123,4262,14345",11939
13575,"14188,11297,8312,9042,8584,2199",804
7047,"7997,8468",16
12044,"834,2259,12367,194,8",1334
1214,"6810,11364,5214,12964",12624
11477,"7734,13223,3632,3933,2312,4549,845",2210
9615,"4337,9818,9137,14149",6462
6561,13890,8947
13350,"11424,7341,14016",9217
5670,10539,13408
7766,11682,3943
14224,9293,4036
9460,"5467,8835,13907",14084
238,"8910,13782",7758
11242,5573,5987
7044,"7310,4719,14366,12704",9685
6755,"3654,13130,12423,1930,1805,1802",6462
13813,"4815,12348",7438
3713,"7677,11310,790",5557
12973,"1253,14260,1587",6514
5236,11684,5227
13790,3811,9460
6242,"13558,5648,6518,12765",8541
10365,2260,7861
11745,4846,4398
1600,"1553,4942,4116,13574",5608
2327,"105,9587",7320
4075,"4610,6381,346,8790",1934
9557,3381,13382
405,"5816,11189,162,5687,9907",9632
2896,"9795,12850",1309
1643,5631,6655
4778,"14226,9161",5150
6672,"13147,7842",5668
5197,"5021,6518,4430,1191",7065
3636,"963,876",1636
12265,"4256,11844,5327,3157,5293",3488
4579,"124,12268,13664",12054
3078,"2763,10339,4976,3794,8348,3570,9781,14528,9823,8510,7610",5174
82,"14528,9543",13723
5137,"13237,8118,13310,467,7579,9410,1051,1830,5214",13038
3709,"12797,12231,9945",4027
4381,2256,12317
8985,"2393,3730",585
91,"1208,7886",13195
12660,"14137,4975,9876",11670
9798,"6795,9180,4515,8144,1475,3254",3380
1911,2032,1500
8274,"8464,399,8085",5429
12586,"919,14020,14258",7543
9824,"10489,1563",14111
2031,"14211,729,5766,1587,3929,14156,14384,14545,14034,6579,5817,12765",1387
10236,10546,11539
844,"6350,11544,10882",2345
12336,"2064,1856",12957
9829,"13603,2188",5231
4118,"13596,5685",3088
13903,"5804,13107,14366,4199",152
13094,"3533,2181,1223,11766",1078
13470,"3340,4608,822,1247",7612
1122,"1253,14260,8865,5310,1587,10354",6514
12075,10642,11202
8970,"4545,5648,6014,9794,11304",10513
2990,"7487,10288,5359,2213,4411",10858
6449,"9932,5267",6549
6609,"4600,8548,14280,614,6316,3100",264
11575,"2333,2183,11538,11637",9696
7980,5788,3618
8863,"8795,3388",2627
7335,2348,11149
1045,"3749,11682",6130
8553,918,1639
3215,"13269,8963",4929
12324,"10931,7545",10234
8644,"12018,8547,2050,4111,8270,60,11342",8165
10679,"13327,5031",2741
78,14260,8473
6639,"10005,6999,6828,4327,14081,13489,14322",9742
6163,"13419,51",9919
13096,"14260,12247,13884,7894",12765
9493,"4032,9685",2154
1081,"11521,872,3049",11704
7431,"5352,1859,12427,7448,6792",3641
5127,"700,684,10345,8753,3815,11998,4812,5462,4000,4821,3156",6621
14036,"1366,8224,11153",7383
5019,"8318,9738,13967",3048
2860,"3556,3272,3730,4859,6035,4167,1328",14244
6429,"7719,7100",12
10661,"9180,3730,8767",9247
13877,10033,11711
7405,6915,834
2568,12276,10192
1013,"13642,10125,3543,13186,11417",5940
12647,"3033,2739,7761,13445",12793
2641,6960,5336
9492,"2293,14155",9152
4983,"13228,9331,6342,12932",1190
2295,"4731,2588,12070,10612,12754,12676,221,8550,10626,12792",7292
3685,6401,1607
12355,"11151,789",2704
9479,"14260,8473,3007,5310,4131,5001,5892,1587,7644",11766
3366,"7784,6885,9939",6130
8147,"11493,6014,12283,12033,3100,12939,6371,7835",393
8282,"9808,1291,6984,13071,14441,2927,711",3431
2422,7134,2199
1091,"9062,4922",4328
12508,5101,2639
4273,7059,5055
12750,1011,3356
3690,1324,3266
2499,"12464,12416",6462
3733,"12878,5720",3038
4780,"12659,9375",2793
2281,"3931,5707,1960",6897
8643,6793,11935
9394,"6334,10155",1550
2758,"9812,11728,13585",3064
10176,"14063,8919,1292",6760
14425,533,2107
11413,5910,4217
4765,"8146,6435,5352,9232,2199",13911
2520,1802,6996
9750,12954,4122
9601,14469,8851
12651,"13338,1061,7167",11442
13266,"7987,7488",12697
13864,"5261,4091,182,8049,14533,14508,1889,7229,8346,2216,3143",4721
13507,"14394,11966",9595
14151,12984,5655
13189,"797,1863,10828,14422",709
12304,6457,1410
1682,"10134,3100",2837
14563,"8781,12374,12619,13212,11053",9696
10355,10471,12758
6880,"14211,146,10633,12314,12662,4430,6465,5487,338",6135
10177,"13723,12941,10915,11364,4685",3745
4665,"5107,4719,14366,212,4199",11311
13950,"3993,9946,12070,9217",37
1676,"6676,13328,4314,9547,334,14240,13081,4063,10989",5988
8276,"1044,533",9046
890,"1802,9281",1670
5112,"13665,11515,5768,13600,5006",1465
227,3909,3779
12567,"11696,6720,9581,3669,3055,1564",14129
616,"6432,8499",9375
3866,"14358,10329,9896,11682",1190
2904,"11209,9924",1963
8578,"6003,2274,1812",14534
7422,13899,12333
7381,12197,1856
4531,"3795,6206",2278
9941,"11667,4510",6726
4177,4243,7919
4541,9625,470
11084,"12924,13289,8762",9938
8398,"1637,12672,5424",7895
6440,"7514,5062,10151,2189,11975",7861
3812,"11387,1749,9195,2036,5673,1688",3559
6900,14433,1078
9942,"6107,1324,4392,11001,1856,10368",10560
3152,"7178,681",7088
1216,"13197,446,580,5209,10533,717",4028
397,"1186,2266,10325,9963",5585
547,"2883,8473,3265,1159",3354
3220,"10311,1856,9890,631",5862
4380,2994,4217
3889,"11678,8716",1053
7226,"5765,9829,11459",11704
10672,3157,1897
1863,"797,10828,1835",14422
13108,4312,0
11733,"10477,10134",11295
3099,"11258,8628",5780
5513,"2041,2423,7767,13834,7855",13478
9120,"9150,7481,12140,11200",3352
8222,"5324,11161,3982,6517,4135,10956,11981",7211
8770,"12606,4943",546
8895,"10499,10090,9818,9137,12464",7273
8141,"5211,11337,2419,1817",9731
2205,"14366,4992,13373,13041,8048",10510
5624,"12031,3779,6250,10939,14239",12309
2058,8702,6124
11454,"10380,7298,11796,8910,7355",11964
10356,2542,37
14472,2368,54
87,4885,4434
6302,"10112,8737,10153,2144",8910
12479,"159,14201,12633,4907,9733,8473,8008,2191,12851",12839
4677,"3824,9389",1696
13081,"2333,8040,14560",1382
2369,"6836,12426",11704
12510,"288,4287,14015,10533,12135",9330
2226,14464,11553
1991,"3933,13161,6218,341",5118
2943,"13852,11731",5732
5929,"12607,14540,11949,8342,14268",8827
4202,"7628,6676,6874,10741,4314,6458",12648
10014,"11762,976",8954
4278,"6343,14540,186,4146,8024,10246,8801,13940,9487",5556
1494,"11655,3835,2597,7514,13307,4944,3738,13704,751,10550,13240,4234,8358",4792
12497,"13751,3859,463,10660,12745,5525",842
9726,"4373,8980,2486",7318
1391,13678,3508
5790,"14402,8709,2154",2728
3544,"1826,3157,3265,7192,1581",14307
2305,"3340,5361",13666
13732,"794,7035,1221,8457,6934",7151
4797,"13233,11627,7304",3641
12849,"4480,13464",11339
3216,"6372,13511",8758
13667,"13741,1286,1399,928",7533
2203,"5561,2094,4798,11999,11787,538,6751,6156,4252",10346
8228,"2450,12234",12100
6851,"10005,9730,14225,6828,13489,14081,4400",9742
7519,1960,5229
77,5308,5171
14553,"10949,7026",6930
10395,"11201,11430,10802,11682",3670
1791,8681,4357
372,"288,2312,7389,2731",12232
666,9474,9450
3955,"3820,9625,11325,1977,9924",9957
7889,1939,11076
4141,224,2048
3837,"12146,11747,7278,416,8086",4172
11912,"7410,10475,4552",5582
13259,"490,8365,13511",7301
2384,"13267,14378,6676,6545,13328,10771,4314,2988,10048,1632,7953",5988
3018,14260,9053
1831,11958,3076
11472,"3157,8216",12602
9628,"13197,2370",11056
7352,"525,9146,3022",11939
5045,"1533,1963",13911
6619,"11768,1294,11626,4642,11517,127,3633,13504,2075",11295
388,"5336,7447",4131
4773,13037,4392
6407,5350,13288
1136,11274,3973
9358,"11772,11411,985",9217
69,"10934,13594,3291,13449,10394",14182
5767,"11234,10643",1094
12646,"9068,10838,6092,6585,349,13322,8418",2850
12717,"14028,7164",7742
1125,"14211,13008,1339,5192,2167,5487,7644",1108
13842,2064,14559
10711,"11201,7675,1298,14524",12565
1364,"8747,10456,12343,5775,13282,11464,774,7442,8566,4230",2210
6847,"10208,7458,2480",3161
14390,"14260,12878,14566,11004,9154",7217
11786,"7734,2939,2914",11074
9287,5418,8362
6563,"2378,6675",5268
9468,2648,12016
994,"14260,7277",8904
12879,"7988,13328,10941,8896,11480,13081,1960",2415
3547,14403,6875
8714,"11157,11641",8875
13571,"3512,179",5887
9530,9203,11311
13934,4098,11650
11710,"1470,11949",12806
1780,"11016,5937,13892",9657
7737,8631,7066
12339,9559,4123
6030,"808,4184,9993,13798,7577,7421,10628,4957,7585,6849",29
3384,14345,12606
5661,"9623,3973",1936
13955,"10403,7480,9731",9166
6209,"13058,6316,3129,12765,9353",11431
2277,"2745,10608,5685,715,12762",8827
8434,"8043,11949,7528",3400
4089,9047,12975
7184,6606,2294
9117,"5405,9410,14366,3531,1830,9203",1936
377,1324,12714
111,"637,1421,910,12793",4404
6531,"13853,4719",8176
2055,"10327,3368,790",12286
14448,8737,13167
4188,7047,3916
14327,"10491,14156,12878,14221,1587,8569,13410,5817,12765",5858
4700,7932,7024
9559,3640,13038
9760,"9195,10618",13586
2465,"682,14345",9404
11596,9260,12740
3244,"13843,1032,9731,11337,6792,11250",4919
3766,"12153,1609,7163,13048",3053
3927,"6224,9691,13222,5227,5713",1031
4284,"4373,2375,6481",217
15,4229,9193
13021,11870,9745
12817,11560,5862
12706,"7449,235,11002,5971,587,3100,2914",7496
5549,"7696,13309,3929,5817",12765
13616,"872,12704,1703,10348,3157,9814,11560,13859",5862
4962,8252,1550
2732,"9059,14222,2183,7828,426,6244,3431",10374
8718,"9703,4612,2422",11579
12907,4421,12623
12521,13185,3109
12028,"13299,7846,4091,6242,8346,2216,4112",3143
5821,"7734,2163,890,279,3100",9684
4548,"14260,10643,3933,12179",1191
8588,"5298,12181,7163,7557",4196
6737,"6725,5215",13119
13830,"9055,4287,5009,12315,11920",2906
12419,"6618,9998,3238",3113
10346,"7869,11999,6822,808,14344,2098,7585,6485,6849",13989
1221,"5451,5687,8879,3388",5192
13234,"168,1375,9577,12560,14386,10079,14177",7073
10448,206,7787
6759,706,13409
5834,"6483,13325,2635,10766,7434,3325",9103
11768,"1294,127,3633,13504,13554",12307
4237,"5245,13407,5918",13983
7738,"10628,9544,6598,4132,412",13422
7673,3420,6039
6708,"7021,11999,1972,1451,6156,2778,6244,9808,2810,6984,5318,11637,3431,5584",1256
842,"3011,13302,5275",10660
3945,"636,10345,5157,6156,821,7015,4382,11805,1001,3942",5890
8251,"12901,10790,10034,8911,499,1190",9279
10980,"2666,12336,12957",12103
8565,"4358,5391",14518
7626,1696,967
12371,"6287,9434",2550
1189,"6649,5482,6515,7403",919
2516,"8708,118",10704
13905,"3492,10381,11501,9450,10578,9474,10731,5741,1647",6426
13026,"11149,14199",2348
3300,"6618,9998,9005,3113",7364
14323,"6966,13894,3049,5446,5685,7731,2179,8150",10603
10653,"11201,3670,10802",10690
13915,"14211,5062,6674",6518
6705,"12283,4822,11765,9996,7038,3035",30
14383,"1670,10867",10010
5656,"11682,5004,9676,2801,12793",2857
12365,"4171,5314",11023
10967,"4471,11348",12765
8320,5225,10551
10410,"10983,13751,5995",10660
505,4612,10411
9883,"4697,14260,1587,7800,2731,7496",11450
13425,9765,1215
3610,11684,3667
12165,"10539,1335,10477,10353,1587,4733,10354",8891
754,"226,5298,5199,3365,9091",263
4832,"14100,12518",5252
10157,"13154,13856,1305",6726
14336,995,4655
7944,"3560,5285",13014
667,5298,3053
9103,"5028,13111",2809
11152,"12607,211",535
10073,"3862,7842,6300,13147",9438
2370,"9068,349,3211",5336
6687,"10348,13452,314,10311,5214,2199",1219
446,"13046,1805,1802,3057,14233",7864
12963,"2282,3253,2776,6198,8109",5665
1143,"13481,14260,4979,13772",1587
2047,"13309,3929,7526,7696,4260,4534,4973",12446
10994,"8908,12761,8898,9946,5156,7969,13717,2824,196,13239,3961,10790,10831,2660,3882,7292",13510
277,"7514,524,3157,4961,4539,14268,11949",12173
10997,"7514,13409,10368,2618,14223,12890",11290
11977,"9129,12674,6014,8484,3959,14319,751,12645,7111,11491,9488",12399
7275,"9175,8910,7558,4537,5893,3612",9980
7174,"2373,6546",10735
13780,"4131,1163,7962",3641
4749,"14260,13158,8199,11781,5766,13772,13319,7049,4312",4493
14457,"11778,1793",12784
2845,"8934,2181,1204,3909,5370,8639,10939,842,1830",11657
4240,12901,12921
10067,"1802,13076",235
12101,"11893,8710,13856,11975,2050,11318,4111,11990",6726
5918,"13844,3937,10749",1410
4222,"1902,11363,2040,3501,7561,8286",8483
1086,"8318,6137,10402,11336",12612
13537,"2342,836,14366,5125,12277,11420,13373",6762
4356,"12035,12219,14131,4975",14267
2070,"8749,2796,13967",3048
6923,"12607,14540,1856,13041,13107,14366,2256",1355
9105,7163,9217
6957,"3833,8589,12430,14366",11311
5629,8502,2754
5295,"7135,7021,10831,3092",1500
1406,"11929,2401,11682,2033,7531,2861,8363",5539
3546,"5417,6663",7761
12897,4625,1055
14373,"9395,1495,7403",10568
5145,11166,10629
12459,"6617,2032,5946,3014,9184,10260,3525",3700
6073,"7184,1238,681",5353
14498,"6533,1476,2809",5253
9435,"2789,14173,4644,1587,12765",5764
3799,1566,8040
12128,6238,4696
7472,"13772,14260,2569",4312
3517,"10262,12891,7604,7861",5862
6613,"5458,5157,13081,2778,9380,3525,10009,4382,12862,5074,11138",6650
11534,4542,3100
10080,10553,1334
6857,"5211,6995,7350,5364,12018,7999,9203,13484",3076
931,"3526,2165,8419,2506",14084
4725,"12179,3933,12765,1387",9475
13410,"7670,6585,14221,7800,5058,1587,5817",12765
2772,"12464,14101",3430
3695,"2157,5011",11319
2001,"7682,13780,1765,842",8270
3557,"13751,10660,14325",12745
6296,"11024,1313,10630",12232
8996,"10345,6572",7766
13889,"367,10885,4130,11504,4077",1689
1645,"7731,1458,11684,6466,4539,14268,11949,4525,4301",1839
8412,"3933,3929,542",12765
6822,"7869,1294,11999,6485,5959,2796,14483",13989
11041,"10741,6458,10225,2035,12534,5208",126
3461,"12153,2950,6912,2412",13662
10899,1890,408
10041,2980,6589
9961,1367,8921
3102,"5105,12048",11090
3882,551,801
7279,"5200,3121,2266,7088,13559,2521",11026
8173,2648,5685
14022,"2935,2652,10560,12995,7350,2195,14366,11680,3206,13409,11311,11730",13019
11251,"8307,14175,3713,5989,790",8317
4127,3874,6850
13216,"5512,9501",13380
2476,"1904,4567",1313
14201,"4907,5817",12851
9922,"949,13371,3463,13041,9991",60
978,"9961,4120,2270,4128,1279",3326
9023,"8199,12179,2658,10841,13338,14156,5675,341,7360,5817",12765
2330,"14479,1287",13185
5531,"931,12559,14268,5227",11298
2120,2375,7645
12570,"5180,12049",7636
4526,"11760,4088,11584",4930
11329,"6545,9959,6644,37,6984,11601,11538,11637,3631,400,7953",9696
2156,"9663,455",4434
9303,11337,494
10417,"7233,4345",14569
13149,1346,11133
8602,"14297,7863",1999
22,13740,4131
3262,"145,11451,8455,3669,14423,979,5151",801
2900,"12234,12561",11718
13187,"10495,10700,10301,9322,4737",480
13590,"9729,13928,12146,4770,14339,5826,9345,7886,11860,1123",9670
8538,"902,14119",9969
11913,"3135,9840",12223
8154,"1810,13961,1145,3829",13057
7206,"11499,2333",8898
14258,"931,3526,2165,7053,8419,10383",12234
2517,2493,4074
7170,"14558,1966,5214",12690
9928,"10931,1867",5219
